Table_num,Table_name,Category_num,Category_desc,Year,Units,Value_added,Imports,Total
6,Away food and beverage dollar,2,Agribusiness,2019,Cents per Domestic Real Food Dollar,0.3,0.1,0.4
6,Away food and beverage dollar,3,Farm production,2019,Cents per Domestic Real Food Dollar,1.6,0.3,2
6,Away food and beverage dollar,4,Food processing,2019,Cents per Domestic Real Food Dollar,4.2,0.5,4.7
6,Away food and beverage dollar,5,Packaging,2019,Cents per Domestic Real Food Dollar,1.4,0.6,2
6,Away food and beverage dollar,6,Transportation,2019,Cents per Domestic Real Food Dollar,1.5,0.1,1.6
6,Away food and beverage dollar,7,Wholesale trade,2019,Cents per Domestic Real Food Dollar,4.8,-0.1,4.7
6,Away food and beverage dollar,8,Retail trade,2019,Cents per Domestic Real Food Dollar,0.8,0,0.8
6,Away food and beverage dollar,9,Foodservices,2019,Cents per Domestic Real Food Dollar,71.2,0.9,72.1
6,Away food and beverage dollar,10,Energy,2019,Cents per Domestic Real Food Dollar,3,0.4,3.4
6,Away food and beverage dollar,11,Finance and insurance,2019,Cents per Domestic Real Food Dollar,4.2,0.2,4.3
6,Away food and beverage dollar,12,Advertising,2019,Cents per Domestic Real Food Dollar,2.6,0.1,2.7
6,Away food and beverage dollar,13,Legal and accounting,2019,Cents per Domestic Real Food Dollar,1.4,0,1.4
6,Away food and beverage dollar,14,Total food dollar,2019,Cents per Domestic Real Food Dollar,,,118.4
6,Away food and beverage dollar,15,Domestic food dollar,2019,Cents per Domestic Real Food Dollar,,,100
6,Away food and beverage dollar,16,Farm share,2019,Cents per Domestic Real Food Dollar,,,3.6
6,Away food and beverage dollar,1,Total,2020,Cents per Domestic Real Food Dollar,97,3,100
6,Away food and beverage dollar,2,Agribusiness,2020,Cents per Domestic Real Food Dollar,0.3,0.1,0.4
6,Away food and beverage dollar,3,Farm production,2020,Cents per Domestic Real Food Dollar,1.6,0.3,1.9
6,Away food and beverage dollar,4,Food processing,2020,Cents per Domestic Real Food Dollar,4.4,0.5,4.9
6,Away food and beverage dollar,5,Packaging,2020,Cents per Domestic Real Food Dollar,1.4,0.6,2
6,Away food and beverage dollar,6,Transportation,2020,Cents per Domestic Real Food Dollar,1.4,0,1.5
6,Away food and beverage dollar,7,Wholesale trade,2020,Cents per Domestic Real Food Dollar,4.9,-0.1,4.8
6,Away food and beverage dollar,8,Retail trade,2020,Cents per Domestic Real Food Dollar,0.8,0,0.8
6,Away food and beverage dollar,9,Foodservices,2020,Cents per Domestic Real Food Dollar,70,0.9,70.9
6,Away food and beverage dollar,10,Energy,2020,Cents per Domestic Real Food Dollar,3.1,0.3,3.4
6,Away food and beverage dollar,11,Finance and insurance,2020,Cents per Domestic Real Food Dollar,4.6,0.2,4.8
6,Away food and beverage dollar,12,Advertising,2020,Cents per Domestic Real Food Dollar,3,0.1,3.1
6,Away food and beverage dollar,13,Legal and accounting,2020,Cents per Domestic Real Food Dollar,1.5,0,1.5
6,Away food and beverage dollar,14,Total food dollar,2020,Cents per Domestic Real Food Dollar,,,118.4
6,Away food and beverage dollar,15,Domestic food dollar,2020,Cents per Domestic Real Food Dollar,,,100
6,Away food and beverage dollar,16,Farm share,2020,Cents per Domestic Real Food Dollar,,,3.6
6,Away food and beverage dollar,1,Total,2021,Cents per Domestic Real Food Dollar,96.9,3.1,100
6,Away food and beverage dollar,2,Agribusiness,2021,Cents per Domestic Real Food Dollar,0.2,0.1,0.3
6,Away food and beverage dollar,3,Farm production,2021,Cents per Domestic Real Food Dollar,1.8,0.3,2
6,Away food and beverage dollar,4,Food processing,2021,Cents per Domestic Real Food Dollar,3.6,0.4,3.9
6,Away food and beverage dollar,5,Packaging,2021,Cents per Domestic Real Food Dollar,1.3,0.7,1.9
6,Away food and beverage dollar,6,Transportation,2021,Cents per Domestic Real Food Dollar,1.3,0,1.4
6,Away food and beverage dollar,7,Wholesale trade,2021,Cents per Domestic Real Food Dollar,4.7,-0.1,4.6
6,Away food and beverage dollar,8,Retail trade,2021,Cents per Domestic Real Food Dollar,0.7,0,0.7
6,Away food and beverage dollar,9,Foodservices,2021,Cents per Domestic Real Food Dollar,71.5,1,72.5
6,Away food and beverage dollar,10,Energy,2021,Cents per Domestic Real Food Dollar,3,0.4,3.4
6,Away food and beverage dollar,11,Finance and insurance,2021,Cents per Domestic Real Food Dollar,4.6,0.2,4.8
6,Away food and beverage dollar,12,Advertising,2021,Cents per Domestic Real Food Dollar,3,0.1,3.2
6,Away food and beverage dollar,13,Legal and accounting,2021,Cents per Domestic Real Food Dollar,1.4,0,1.4
6,Away food and beverage dollar,14,Total food dollar,2021,Cents per Domestic Real Food Dollar,,,118.4
6,Away food and beverage dollar,15,Domestic food dollar,2021,Cents per Domestic Real Food Dollar,,,100
6,Away food and beverage dollar,16,Farm share,2021,Cents per Domestic Real Food Dollar,,,3.4
6,Away food and beverage dollar,1,Total,2022,Cents per Domestic Real Food Dollar,96.9,3.1,100
6,Away food and beverage dollar,2,Agribusiness,2022,Cents per Domestic Real Food Dollar,0.2,0.1,0.3
6,Away food and beverage dollar,3,Farm production,2022,Cents per Domestic Real Food Dollar,1.9,0.3,2.2
6,Away food and beverage dollar,4,Food processing,2022,Cents per Domestic Real Food Dollar,3.4,0.4,3.8
6,Away food and beverage dollar,5,Packaging,2022,Cents per Domestic Real Food Dollar,1.2,0.7,1.9
6,Away food and beverage dollar,6,Transportation,2022,Cents per Domestic Real Food Dollar,1.3,0,1.3
6,Away food and beverage dollar,7,Wholesale trade,2022,Cents per Domestic Real Food Dollar,4.5,-0.1,4.4
6,Away food and beverage dollar,8,Retail trade,2022,Cents per Domestic Real Food Dollar,0.7,0,0.7
6,Away food and beverage dollar,9,Foodservices,2022,Cents per Domestic Real Food Dollar,72,1,73
6,Away food and beverage dollar,10,Energy,2022,Cents per Domestic Real Food Dollar,3,0.4,3.3
6,Away food and beverage dollar,11,Finance and insurance,2022,Cents per Domestic Real Food Dollar,4.4,0.2,4.6
6,Away food and beverage dollar,12,Advertising,2022,Cents per Domestic Real Food Dollar,3,0.1,3.1
6,Away food and beverage dollar,13,Legal and accounting,2022,Cents per Domestic Real Food Dollar,1.4,0,1.4
6,Away food and beverage dollar,14,Total food dollar,2022,Cents per Domestic Real Food Dollar,,,118.5
6,Away food and beverage dollar,15,Domestic food dollar,2022,Cents per Domestic Real Food Dollar,,,100
6,Away food and beverage dollar,16,Farm share,2022,Cents per Domestic Real Food Dollar,,,3.4
6,Away food and beverage dollar,1,Total,2023,Cents per Domestic Real Food Dollar,97.2,2.8,100
6,Away food and beverage dollar,2,Agribusiness,2023,Cents per Domestic Real Food Dollar,0.2,0.1,0.3
6,Away food and beverage dollar,3,Farm production,2023,Cents per Domestic Real Food Dollar,1.9,0.2,2.1
6,Away food and beverage dollar,4,Food processing,2023,Cents per Domestic Real Food Dollar,3.5,0.4,3.9
6,Away food and beverage dollar,5,Packaging,2023,Cents per Domestic Real Food Dollar,1.1,0.6,1.8
6,Away food and beverage dollar,6,Transportation,2023,Cents per Domestic Real Food Dollar,1.2,0,1.2
6,Away food and beverage dollar,7,Wholesale trade,2023,Cents per Domestic Real Food Dollar,4.1,-0.1,4
6,Away food and beverage dollar,8,Retail trade,2023,Cents per Domestic Real Food Dollar,0.7,0,0.7
6,Away food and beverage dollar,9,Foodservices,2023,Cents per Domestic Real Food Dollar,72.1,0.9,73.1
6,Away food and beverage dollar,10,Energy,2023,Cents per Domestic Real Food Dollar,2.9,0.3,3.3
6,Away food and beverage dollar,11,Finance and insurance,2023,Cents per Domestic Real Food Dollar,5,0.2,5.2
6,Away food and beverage dollar,12,Advertising,2023,Cents per Domestic Real Food Dollar,3,0.1,3.1
6,Away food and beverage dollar,13,Legal and accounting,2023,Cents per Domestic Real Food Dollar,1.4,0,1.4
6,Away food and beverage dollar,14,Total food dollar,2023,Cents per Domestic Real Food Dollar,,,118.3
6,Away food and beverage dollar,15,Domestic food dollar,2023,Cents per Domestic Real Food Dollar,,,100
6,Away food and beverage dollar,16,Farm share,2023,Cents per Domestic Real Food Dollar,,,3.3
1,Food dollar,1,Total,1993,million 2017 dollars,,32127.7,682909.6
1,Food dollar,2,Agribusiness,1993,million 2017 dollars,,2351.6,23233.3
1,Food dollar,3,Farm production,1993,million 2017 dollars,,4387.2,52746.6
1,Food dollar,4,Food processing,1993,million 2017 dollars,,4736.9,127604.7
1,Food dollar,5,Packaging,1993,million 2017 dollars,,5078.4,28457.5
1,Food dollar,6,Transportation,1993,million 2017 dollars,,1062.3,29518.1
1,Food dollar,7,Wholesale trade,1993,million 2017 dollars,,-697,57106.3
1,Food dollar,8,Retail trade,1993,million 2017 dollars,,996.9,75940
1,Food dollar,9,Foodservices,1993,million 2017 dollars,,4240.9,197636.8
1,Food dollar,10,Energy,1993,million 2017 dollars,,8904.2,34466.5
1,Food dollar,11,Finance and insurance,1993,million 2017 dollars,,302.1,21564.3
1,Food dollar,12,Advertising,1993,million 2017 dollars,,630.6,20708.8
1,Food dollar,13,Legal and accounting,1993,million 2017 dollars,,140.3,11339.9
1,Food dollar,14,Total food dollar,1993,million 2017 dollars,,,730538.6
1,Food dollar,15,Domestic food dollar,1993,million 2017 dollars,,,682909.6
1,Food dollar,16,Farm share,1993,million 2017 dollars,,,111437.4
1,Food dollar,1,Total,1994,million 2017 dollars,,34594.2,703573.6
1,Food dollar,2,Agribusiness,1994,million 2017 dollars,,2252.8,22981.5
1,Food dollar,3,Farm production,1994,million 2017 dollars,,4507.5,53346.1
1,Food dollar,4,Food processing,1994,million 2017 dollars,,4897.3,130202.6
1,Food dollar,5,Packaging,1994,million 2017 dollars,,5273.7,28916.2
1,Food dollar,6,Transportation,1994,million 2017 dollars,,1120.4,29273.6
1,Food dollar,7,Wholesale trade,1994,million 2017 dollars,,-870.5,56342.3
1,Food dollar,8,Retail trade,1994,million 2017 dollars,,977.3,76599.4
1,Food dollar,9,Foodservices,1994,million 2017 dollars,,4515.8,208267.3
1,Food dollar,10,Energy,1994,million 2017 dollars,,10766.2,38760.4
1,Food dollar,11,Finance and insurance,1994,million 2017 dollars,,376.4,23785.7
1,Food dollar,12,Advertising,1994,million 2017 dollars,,637.3,20768.2
1,Food dollar,13,Legal and accounting,1994,million 2017 dollars,,153.3,11915.4
1,Food dollar,14,Total food dollar,1994,million 2017 dollars,,,753554.8
1,Food dollar,15,Domestic food dollar,1994,million 2017 dollars,,,703573.6
1,Food dollar,16,Farm share,1994,million 2017 dollars,,,113114.5
1,Food dollar,1,Total,1995,million 2017 dollars,,37661.4,716902.6
1,Food dollar,2,Agribusiness,1995,million 2017 dollars,,2339.1,23497
1,Food dollar,3,Farm production,1995,million 2017 dollars,,4808.2,55556.6
1,Food dollar,4,Food processing,1995,million 2017 dollars,,5221.6,128483.6
1,Food dollar,5,Packaging,1995,million 2017 dollars,,5160.7,27542.1
1,Food dollar,6,Transportation,1995,million 2017 dollars,,1254.6,29464.6
1,Food dollar,7,Wholesale trade,1995,million 2017 dollars,,-817.4,56626.7
1,Food dollar,8,Retail trade,1995,million 2017 dollars,,1026,78010
1,Food dollar,9,Foodservices,1995,million 2017 dollars,,4807.8,214820.2
1,Food dollar,10,Energy,1995,million 2017 dollars,,12570.8,42802.5
1,Food dollar,11,Finance and insurance,1995,million 2017 dollars,,430.2,24827.7
1,Food dollar,12,Advertising,1995,million 2017 dollars,,695.6,21575
1,Food dollar,13,Legal and accounting,1995,million 2017 dollars,,159.2,11970.6
1,Food dollar,14,Total food dollar,1995,million 2017 dollars,,,768452.7
1,Food dollar,15,Domestic food dollar,1995,million 2017 dollars,,,716902.6
1,Food dollar,16,Farm share,1995,million 2017 dollars,,,118430.3
1,Food dollar,1,Total,1996,million 2017 dollars,,35914.8,720144.4
1,Food dollar,2,Agribusiness,1996,million 2017 dollars,,2498.6,23946.1
1,Food dollar,3,Farm production,1996,million 2017 dollars,,4971.8,56210.7
1,Food dollar,4,Food processing,1996,million 2017 dollars,,5410.5,129501.2
1,Food dollar,5,Packaging,1996,million 2017 dollars,,5663,29291.9
1,Food dollar,6,Transportation,1996,million 2017 dollars,,1202.2,29043
1,Food dollar,7,Wholesale trade,1996,million 2017 dollars,,-936.4,60418.4
1,Food dollar,8,Retail trade,1996,million 2017 dollars,,1126.5,79673.4
1,Food dollar,9,Foodservices,1996,million 2017 dollars,,4977.4,216565.5
1,Food dollar,10,Energy,1996,million 2017 dollars,,9791.9,37608.6
1,Food dollar,11,Finance and insurance,1996,million 2017 dollars,,434,24753.8
1,Food dollar,12,Advertising,1996,million 2017 dollars,,717.1,21463.9
1,Food dollar,13,Legal and accounting,1996,million 2017 dollars,,157.9,11731.9
1,Food dollar,14,Total food dollar,1996,million 2017 dollars,,,773970.7
1,Food dollar,15,Domestic food dollar,1996,million 2017 dollars,,,720144.4
1,Food dollar,16,Farm share,1996,million 2017 dollars,,,118062.1
1,Food dollar,1,Total,1997,million 2017 dollars,668428.5,39515.6,709066.4
1,Food dollar,2,Agribusiness,1997,million 2017 dollars,21643,2857,24500
1,Food dollar,3,Farm production,1997,million 2017 dollars,52129,5793,57922.1
1,Food dollar,4,Food processing,1997,million 2017 dollars,122993,6312,129305.1
1,Food dollar,5,Packaging,1997,million 2017 dollars,23372.8,6276.9,29649.7
1,Food dollar,6,Transportation,1997,million 2017 dollars,25141,809.3,25950.1
1,Food dollar,7,Wholesale trade,1997,million 2017 dollars,63188.7,-974.8,62213.9
1,Food dollar,8,Retail trade,1997,million 2017 dollars,80805.5,1257.7,82063.2
1,Food dollar,9,Foodservices,1997,million 2017 dollars,199231,4963.4,204194.4
1,Food dollar,10,Energy,1997,million 2017 dollars,28136.3,11042.5,39178.8
1,Food dollar,11,Finance and insurance,1997,million 2017 dollars,22429.8,304.1,22733.9
1,Food dollar,12,Advertising,1997,million 2017 dollars,19036.6,674.6,19711.2
1,Food dollar,13,Legal and accounting,1997,million 2017 dollars,10737.4,133,10870.4
1,Food dollar,14,Total food dollar,1997,million 2017 dollars,,,766785.4
1,Food dollar,15,Domestic food dollar,1997,million 2017 dollars,,,709066.3
1,Food dollar,16,Farm share,1997,million 2017 dollars,,,120535.9
1,Food dollar,1,Total,1998,million 2017 dollars,667843.2,39299.8,708220.1
1,Food dollar,2,Agribusiness,1998,million 2017 dollars,20826.7,2733.8,23560.5
1,Food dollar,3,Farm production,1998,million 2017 dollars,51217.4,6335.8,57553.2
1,Food dollar,4,Food processing,1998,million 2017 dollars,121238.1,6588.1,127826.2
1,Food dollar,5,Packaging,1998,million 2017 dollars,22917.4,6211.7,29129
1,Food dollar,6,Transportation,1998,million 2017 dollars,26421.9,1083.6,27505.2
1,Food dollar,7,Wholesale trade,1998,million 2017 dollars,64035.1,-633.2,63401.9
1,Food dollar,8,Retail trade,1998,million 2017 dollars,85071,1413.9,86484.9
1,Food dollar,9,Foodservices,1998,million 2017 dollars,195242.1,4645.2,199887.3
1,Food dollar,10,Energy,1998,million 2017 dollars,27532.8,9539.4,37072.2
1,Food dollar,11,Finance and insurance,1998,million 2017 dollars,23465,522.9,23987.9
1,Food dollar,12,Advertising,1998,million 2017 dollars,18457.3,803.9,19261.2
1,Food dollar,13,Legal and accounting,1998,million 2017 dollars,10876.5,171.2,11047.7
1,Food dollar,14,Total food dollar,1998,million 2017 dollars,,,767762.9
1,Food dollar,15,Domestic food dollar,1998,million 2017 dollars,,,708220.2
1,Food dollar,16,Farm share,1998,million 2017 dollars,,,120910.7
1,Food dollar,1,Total,1999,million 2017 dollars,680993.2,41215.2,723226.3
1,Food dollar,2,Agribusiness,1999,million 2017 dollars,19387.4,2933.9,22321.2
1,Food dollar,3,Farm production,1999,million 2017 dollars,48834.2,6115.9,54950.1
1,Food dollar,4,Food processing,1999,million 2017 dollars,127961.7,6415.4,134377.1
1,Food dollar,5,Packaging,1999,million 2017 dollars,22694.4,6249.2,28943.6
1,Food dollar,6,Transportation,1999,million 2017 dollars,25721.1,1116.6,26837.5
1,Food dollar,7,Wholesale trade,1999,million 2017 dollars,63536,-465.2,63070.8
1,Food dollar,8,Retail trade,1999,million 2017 dollars,85068.1,1586,86654.1
1,Food dollar,9,Foodservices,1999,million 2017 dollars,203182.3,4404,207586.3
1,Food dollar,10,Energy,1999,million 2017 dollars,30216.9,11426.5,41643.3
1,Food dollar,11,Finance and insurance,1999,million 2017 dollars,24137.8,564.6,24702.4
1,Food dollar,12,Advertising,1999,million 2017 dollars,18251.6,776.6,19028.3
1,Food dollar,13,Legal and accounting,1999,million 2017 dollars,11155.6,173.6,11329.3
1,Food dollar,14,Total food dollar,1999,million 2017 dollars,,,788441.2
1,Food dollar,15,Domestic food dollar,1999,million 2017 dollars,,,723226.3
1,Food dollar,16,Farm share,1999,million 2017 dollars,,,119949.6
1,Food dollar,1,Total,2000,million 2017 dollars,693472.7,43333.7,737508
1,Food dollar,2,Agribusiness,2000,million 2017 dollars,18475.6,2946.5,21422.2
1,Food dollar,3,Farm production,2000,million 2017 dollars,50614.8,5748.6,56363.4
1,Food dollar,4,Food processing,2000,million 2017 dollars,122914.2,6281,129195.1
1,Food dollar,5,Packaging,2000,million 2017 dollars,23229.4,6728.7,29958.2
1,Food dollar,6,Transportation,2000,million 2017 dollars,24592.2,1221.5,25813.4
1,Food dollar,7,Wholesale trade,2000,million 2017 dollars,65167.6,-453,64714.6
1,Food dollar,8,Retail trade,2000,million 2017 dollars,86010.9,1673.7,87684.6
1,Food dollar,9,Foodservices,2000,million 2017 dollars,214893.5,4303.1,219196.5
1,Food dollar,10,Energy,2000,million 2017 dollars,31431.3,13435.2,44866.5
1,Food dollar,11,Finance and insurance,2000,million 2017 dollars,25884.5,649.7,26534.1
1,Food dollar,12,Advertising,2000,million 2017 dollars,18066.1,764.2,18830.3
1,Food dollar,13,Legal and accounting,2000,million 2017 dollars,11801.2,177.3,11978.5
1,Food dollar,14,Total food dollar,2000,million 2017 dollars,,,806723.2
1,Food dollar,15,Domestic food dollar,2000,million 2017 dollars,,,737508
1,Food dollar,16,Farm share,2000,million 2017 dollars,,,118954.5
1,Food dollar,1,Total,2001,million 2017 dollars,686674.9,40665.8,728123.3
